GO.ID	Term	Annotated	Significant	Expected	Rank in Fisher.classic	Fisher.classic	Fisher.weight01	ontology
GO:0016132	brassinosteroid biosynthetic process	130	0	0.16	2527	1.00000	1	BP
GO:0016134	saponin metabolic process	41	0	0.05	2528	1.00000	1	BP
GO:0016135	saponin biosynthetic process	41	0	0.05	2529	1.00000	1	BP
GO:0016137	glycoside metabolic process	88	0	0.11	2530	1.00000	1	BP
GO:0016138	glycoside biosynthetic process	64	0	0.08	2531	1.00000	1	BP
GO:0016144	S-glycoside biosynthetic process	27	0	0.03	2532	1.00000	1	BP
GO:0016145	S-glycoside catabolic process	17	0	0.02	2533	1.00000	1	BP
GO:0016180	snRNA processing	104	0	0.13	2534	1.00000	1	BP
GO:0016197	endosomal transport	386	0	0.47	2535	1.00000	1	BP
GO:0016226	iron-sulfur cluster assembly	264	0	0.32	2536	1.00000	1	BP
GO:0016233	telomere capping	61	0	0.07	2537	1.00000	1	BP
GO:0016236	macroautophagy	252	0	0.31	2538	1.00000	1	BP
GO:0016237	lysosomal microautophagy	70	0	0.09	2539	1.00000	1	BP
GO:0016241	regulation of macroautophagy	23	0	0.03	2540	1.00000	1	BP
GO:0016242	negative regulation of macroautophagy	12	0	0.01	2541	1.00000	1	BP
GO:0016246	RNA interference	168	0	0.2	2542	1.00000	1	BP
GO:0016255	attachment of GPI anchor to protein	42	0	0.05	2543	1.00000	1	BP
GO:0016320	endoplasmic reticulum membrane fusion	27	0	0.03	2544	1.00000	1	BP
GO:0016322	neuron remodeling	5	0	0.01	2545	1.00000	1	BP
GO:0016331	morphogenesis of embryonic epithelium	5	0	0.01	2546	1.00000	1	BP
GO:0016358	dendrite development	7	0	0.01	2547	1.00000	1	BP
GO:0016444	somatic cell DNA recombination	34	0	0.04	2548	1.00000	1	BP
GO:0016477	cell migration	49	0	0.06	2549	1.00000	1	BP
GO:0016480	negative regulation of transcription by RNA polymerase III	22	0	0.03	2550	1.00000	1	BP
GO:0016482	cytosolic transport	160	0	0.19	2551	1.00000	1	BP
GO:0016485	protein processing	448	0	0.54	2552	1.00000	1	BP
GO:0016487	farnesol metabolic process	25	0	0.03	2553	1.00000	1	BP
GO:0016539	intein-mediated protein splicing	9	0	0.01	2554	1.00000	1	BP
GO:0016540	protein autoprocessing	27	0	0.03	2555	1.00000	1	BP
GO:0016553	base conversion or substitution editing	122	0	0.15	2556	1.00000	1	BP
GO:0016554	cytidine to uridine editing	78	0	0.09	2557	1.00000	1	BP
GO:0016556	mRNA modification	192	0	0.23	2558	1.00000	1	BP
GO:0016558	protein import into peroxisome matrix	95	0	0.12	2559	1.00000	1	BP
GO:0016559	peroxisome fission	65	0	0.08	2560	1.00000	1	BP
GO:0016560	protein import into peroxisome matrix, docking	54	0	0.07	2561	1.00000	1	BP
GO:0016573	histone acetylation	362	0	0.44	2562	1.00000	1	BP
GO:0016574	histone ubiquitination	34	0	0.04	2563	1.00000	1	BP
GO:0016575	histone deacetylation	111	0	0.13	2564	1.00000	1	BP
GO:0016577	histone demethylation	115	0	0.14	2565	1.00000	1	BP
GO:0016578	histone deubiquitination	19	0	0.02	2566	1.00000	1	BP
GO:0016925	protein sumoylation	91	0	0.11	2567	1.00000	1	BP
GO:0016926	protein desumoylation	135	0	0.16	2568	1.00000	1	BP
GO:0016973	poly(A)+ mRNA export from nucleus	51	0	0.06	2569	1.00000	1	BP
GO:0016998	cell wall macromolecule catabolic process	190	0	0.23	2570	1.00000	1	BP
GO:0016999	antibiotic metabolic process	17	0	0.02	2571	1.00000	1	BP
GO:0017000	antibiotic biosynthetic process	10	0	0.01	2572	1.00000	1	BP
GO:0017001	antibiotic catabolic process	7	0	0.01	2573	1.00000	1	BP
GO:0017003	protein-heme linkage	12	0	0.01	2574	1.00000	1	BP
GO:0017006	protein-tetrapyrrole linkage	39	0	0.05	2575	1.00000	1	BP
GO:0017007	protein-bilin linkage	21	0	0.03	2576	1.00000	1	BP
GO:0017009	protein-phycocyanobilin linkage	18	0	0.02	2577	1.00000	1	BP
GO:0017012	protein-phytochromobilin linkage	6	0	0.01	2578	1.00000	1	BP
GO:0017014	protein nitrosylation	9	0	0.01	2579	1.00000	1	BP
GO:0017038	protein import	637	0	0.77	2580	1.00000	1	BP
GO:0017062	respiratory chain complex III assembly	19	0	0.02	2581	1.00000	1	BP
GO:0017121	plasma membrane phospholipid scrambling	9	0	0.01	2582	1.00000	1	BP
GO:0017144	drug metabolic process	17	0	0.02	2583	1.00000	1	BP
GO:0017145	stem cell division	13	0	0.02	2584	1.00000	1	BP
GO:0017157	regulation of exocytosis	31	0	0.04	2585	1.00000	1	BP
GO:0017182	peptidyl-diphthamide metabolic process	61	0	0.07	2586	1.00000	1	BP
GO:0017183	peptidyl-diphthamide biosynthetic process from peptidyl-histidine	61	0	0.07	2587	1.00000	1	BP
GO:0017186	peptidyl-pyroglutamic acid biosynthetic process, using glutaminyl-peptide cyclotransferase	6	0	0.01	2588	1.00000	1	BP
GO:0017196	N-terminal peptidyl-methionine acetylation	43	0	0.05	2589	1.00000	1	BP
GO:0018022	peptidyl-lysine methylation	598	0	0.73	2590	1.00000	1	BP
GO:0018023	peptidyl-lysine trimethylation	44	0	0.05	2591	1.00000	1	BP
GO:0018026	peptidyl-lysine monomethylation	40	0	0.05	2592	1.00000	1	BP
GO:0018027	peptidyl-lysine dimethylation	56	0	0.07	2593	1.00000	1	BP
GO:0018105	peptidyl-serine phosphorylation	487	0	0.59	2594	1.00000	1	BP
GO:0018106	peptidyl-histidine phosphorylation	57	0	0.07	2595	1.00000	1	BP
GO:0018107	peptidyl-threonine phosphorylation	59	0	0.07	2596	1.00000	1	BP
GO:0018131	oxazole or thiazole biosynthetic process	13	0	0.02	2597	1.00000	1	BP
GO:0018158	protein oxidation	59	0	0.07	2598	1.00000	1	BP
GO:0018160	peptidyl-pyrromethane cofactor linkage	6	0	0.01	2599	1.00000	1	BP
GO:0018171	peptidyl-cysteine oxidation	59	0	0.07	2600	1.00000	1	BP
GO:0018196	peptidyl-asparagine modification	22	0	0.03	2601	1.00000	1	BP
GO:0018198	peptidyl-cysteine modification	150	0	0.18	2602	1.00000	1	BP
GO:0018199	peptidyl-glutamine modification	8	0	0.01	2603	1.00000	1	BP
GO:0018202	peptidyl-histidine modification	118	0	0.14	2604	1.00000	1	BP
GO:0018205	peptidyl-lysine modification	1191	0	1.45	2605	1.00000	1	BP
GO:0018206	peptidyl-methionine modification	51	0	0.06	2606	1.00000	1	BP
GO:0018209	peptidyl-serine modification	487	0	0.59	2607	1.00000	1	BP
GO:0018210	peptidyl-threonine modification	59	0	0.07	2608	1.00000	1	BP
GO:0018215	protein phosphopantetheinylation	19	0	0.02	2609	1.00000	1	BP
GO:0018230	peptidyl-L-cysteine S-palmitoylation	85	0	0.1	2610	1.00000	1	BP
GO:0018231	peptidyl-S-diacylglycerol-L-cysteine biosynthetic process from peptidyl-cysteine	85	0	0.1	2611	1.00000	1	BP
GO:0018258	protein O-linked glycosylation via hydroxyproline	25	0	0.03	2612	1.00000	1	BP
GO:0018279	protein N-linked glycosylation via asparagine	22	0	0.03	2613	1.00000	1	BP
GO:0018282	metal incorporation into metallo-sulfur cluster	18	0	0.02	2614	1.00000	1	BP
GO:0018283	iron incorporation into metallo-sulfur cluster	18	0	0.02	2615	1.00000	1	BP
GO:0018315	molybdenum incorporation into molybdenum-molybdopterin complex	10	0	0.01	2616	1.00000	1	BP
GO:0018342	protein prenylation	48	0	0.06	2617	1.00000	1	BP
GO:0018343	protein farnesylation	5	0	0.01	2618	1.00000	1	BP
GO:0018344	protein geranylgeranylation	35	0	0.04	2619	1.00000	1	BP
GO:0018345	protein palmitoylation	89	0	0.11	2620	1.00000	1	BP
GO:0018364	peptidyl-glutamine methylation	13	0	0.02	2621	1.00000	1	BP
GO:0018377	protein myristoylation	10	0	0.01	2622	1.00000	1	BP
GO:0018393	internal peptidyl-lysine acetylation	362	0	0.44	2623	1.00000	1	BP
GO:0018394	peptidyl-lysine acetylation	362	0	0.44	2624	1.00000	1	BP
GO:0018871	1-aminocyclopropane-1-carboxylate metabolic process	17	0	0.02	2625	1.00000	1	BP
GO:0018904	ether metabolic process	30	0	0.04	2626	1.00000	1	BP
GO:0018933	nicotine metabolic process	15	0	0.02	2627	1.00000	1	BP
GO:0018958	phenol-containing compound metabolic process	232	0	0.28	2628	1.00000	1	BP
GO:0019058	viral life cycle	39	0	0.05	2629	1.00000	1	BP
GO:0019079	viral genome replication	31	0	0.04	2630	1.00000	1	BP
GO:0019184	nonribosomal peptide biosynthetic process	136	0	0.17	2631	1.00000	1	BP
GO:0019217	regulation of fatty acid metabolic process	68	0	0.08	2632	1.00000	1	BP
GO:0019236	response to pheromone	7	0	0.01	2633	1.00000	1	BP
GO:0019240	citrulline biosynthetic process	13	0	0.02	2634	1.00000	1	BP
GO:0019243	methylglyoxal catabolic process to D-lactate via S-lactoyl-glutathione	49	0	0.06	2635	1.00000	1	BP
GO:0019252	starch biosynthetic process	219	0	0.27	2636	1.00000	1	BP
GO:0019253	reductive pentose-phosphate cycle	120	0	0.15	2637	1.00000	1	BP
GO:0019262	N-acetylneuraminate catabolic process	21	0	0.03	2638	1.00000	1	BP
GO:0019264	glycine biosynthetic process from serine	45	0	0.05	2639	1.00000	1	BP
GO:0019265	glycine biosynthetic process, by transamination of glyoxylate	14	0	0.02	2640	1.00000	1	BP
GO:0019276	UDP-N-acetylgalactosamine metabolic process	8	0	0.01	2641	1.00000	1	BP
GO:0019284	L-methionine salvage from S-adenosylmethionine	18	0	0.02	2642	1.00000	1	BP
GO:0019285	glycine betaine biosynthetic process from choline	25	0	0.03	2643	1.00000	1	BP
GO:0019287	isopentenyl diphosphate biosynthetic process, mevalonate pathway	69	0	0.08	2644	1.00000	1	BP
GO:0019290	siderophore biosynthetic process	35	0	0.04	2645	1.00000	1	BP
GO:0019299	rhamnose metabolic process	11	0	0.01	2646	1.00000	1	BP
GO:0019301	rhamnose catabolic process	11	0	0.01	2647	1.00000	1	BP
GO:0019303	D-ribose catabolic process	67	0	0.08	2648	1.00000	1	BP
GO:0019305	dTDP-rhamnose biosynthetic process	75	0	0.09	2649	1.00000	1	BP
GO:0019310	inositol catabolic process	11	0	0.01	2650	1.00000	1	BP
GO:0019313	allose metabolic process	6	0	0.01	2651	1.00000	1	BP
GO:0019314	D-allose metabolic process	6	0	0.01	2652	1.00000	1	BP
GO:0019316	D-allose catabolic process	6	0	0.01	2653	1.00000	1	BP
GO:0019320	hexose catabolic process	92	0	0.11	2654	1.00000	1	BP
GO:0019321	pentose metabolic process	268	0	0.33	2655	1.00000	1	BP
GO:0019323	pentose catabolic process	114	0	0.14	2656	1.00000	1	BP
GO:0019336	phenol-containing compound catabolic process	13	0	0.02	2657	1.00000	1	BP
GO:0019343	cysteine biosynthetic process via cystathionine	6	0	0.01	2658	1.00000	1	BP
GO:0019344	cysteine biosynthetic process	213	0	0.26	2659	1.00000	1	BP
GO:0019346	transsulfuration	38	0	0.05	2660	1.00000	1	BP
GO:0019348	dolichol metabolic process	27	0	0.03	2661	1.00000	1	BP
GO:0019354	siroheme biosynthetic process	74	0	0.09	2662	1.00000	1	BP
GO:0019359	nicotinamide nucleotide biosynthetic process	253	0	0.31	2663	1.00000	1	BP
GO:0019362	pyridine nucleotide metabolic process	294	0	0.36	2664	1.00000	1	BP
GO:0019363	pyridine nucleotide biosynthetic process	261	0	0.32	2665	1.00000	1	BP
GO:0019364	pyridine nucleotide catabolic process	8	0	0.01	2666	1.00000	1	BP
GO:0019365	pyridine nucleotide salvage	18	0	0.02	2667	1.00000	1	BP
GO:0019367	fatty acid elongation, saturated fatty acid	6	0	0.01	2668	1.00000	1	BP
GO:0019368	fatty acid elongation, unsaturated fatty acid	7	0	0.01	2669	1.00000	1	BP
GO:0019370	leukotriene biosynthetic process	12	0	0.01	2670	1.00000	1	BP
GO:0019374	galactolipid metabolic process	39	0	0.05	2671	1.00000	1	BP
GO:0019375	galactolipid biosynthetic process	31	0	0.04	2672	1.00000	1	BP
GO:0019377	glycolipid catabolic process	16	0	0.02	2673	1.00000	1	BP
GO:0019386	methanogenesis, from carbon dioxide	7	0	0.01	2674	1.00000	1	BP
GO:0019388	galactose catabolic process	48	0	0.06	2675	1.00000	1	BP
GO:0019395	fatty acid oxidation	357	0	0.43	2676	1.00000	1	BP
GO:0019400	alditol metabolic process	184	0	0.22	2677	1.00000	1	BP
GO:0019405	alditol catabolic process	93	0	0.11	2678	1.00000	1	BP
GO:0019408	dolichol biosynthetic process	13	0	0.02	2679	1.00000	1	BP
GO:0019427	acetyl-CoA biosynthetic process from acetate	10	0	0.01	2680	1.00000	1	BP
GO:0019428	allantoin biosynthetic process	5	0	0.01	2681	1.00000	1	BP
GO:0019430	removal of superoxide radicals	83	0	0.1	2682	1.00000	1	BP
GO:0019432	triglyceride biosynthetic process	121	0	0.15	2683	1.00000	1	BP
GO:0019433	triglyceride catabolic process	26	0	0.03	2684	1.00000	1	BP
GO:0019441	tryptophan catabolic process to kynurenine	34	0	0.04	2685	1.00000	1	BP
GO:0019447	D-cysteine catabolic process	7	0	0.01	2686	1.00000	1	BP
GO:0019464	glycine decarboxylation via glycine cleavage system	63	0	0.08	2687	1.00000	1	BP
GO:0019474	L-lysine catabolic process to acetyl-CoA	54	0	0.07	2688	1.00000	1	BP
GO:0019477	L-lysine catabolic process	54	0	0.07	2689	1.00000	1	BP
GO:0019478	D-amino acid catabolic process	13	0	0.02	2690	1.00000	1	BP
GO:0019481	L-alanine catabolic process, by transamination	14	0	0.02	2691	1.00000	1	BP
GO:0019482	beta-alanine metabolic process	18	0	0.02	2692	1.00000	1	BP
GO:0019483	beta-alanine biosynthetic process	18	0	0.02	2693	1.00000	1	BP
GO:0019491	ectoine biosynthetic process	28	0	0.03	2694	1.00000	1	BP
GO:0019493	arginine catabolic process to proline	8	0	0.01	2695	1.00000	1	BP
GO:0019499	cyanide metabolic process	14	0	0.02	2696	1.00000	1	BP
GO:0019500	cyanide catabolic process	14	0	0.02	2697	1.00000	1	BP
GO:0019509	L-methionine salvage from methylthioadenosine	150	0	0.18	2698	1.00000	1	BP
GO:0019518	L-threonine catabolic process to glycine	23	0	0.03	2699	1.00000	1	BP
GO:0019520	aldonic acid metabolic process	29	0	0.04	2700	1.00000	1	BP
GO:0019521	D-gluconate metabolic process	28	0	0.03	2701	1.00000	1	BP
GO:0019540	siderophore biosynthetic process from catechol	10	0	0.01	2702	1.00000	1	BP
GO:0019544	arginine catabolic process to glutamate	8	0	0.01	2703	1.00000	1	BP
GO:0019545	arginine catabolic process to succinate	33	0	0.04	2704	1.00000	1	BP
GO:0019547	arginine catabolic process to ornithine	12	0	0.01	2705	1.00000	1	BP
GO:0019553	glutamate catabolic process via L-citramalate	10	0	0.01	2706	1.00000	1	BP
GO:0019556	histidine catabolic process to glutamate and formamide	102	0	0.12	2707	1.00000	1	BP
GO:0019557	histidine catabolic process to glutamate and formate	102	0	0.12	2708	1.00000	1	BP
GO:0019563	glycerol catabolic process	93	0	0.11	2709	1.00000	1	BP
GO:0019566	arabinose metabolic process	119	0	0.14	2710	1.00000	1	BP
GO:0019568	arabinose catabolic process	32	0	0.04	2711	1.00000	1	BP
GO:0019569	L-arabinose catabolic process to xylulose 5-phosphate	32	0	0.04	2712	1.00000	1	BP
GO:0019572	L-arabinose catabolic process	32	0	0.04	2713	1.00000	1	BP
GO:0019586	galacturonate metabolic process	18	0	0.02	2714	1.00000	1	BP
GO:0019605	butyrate metabolic process	14	0	0.02	2715	1.00000	1	BP
GO:0019627	urea metabolic process	121	0	0.15	2716	1.00000	1	BP
GO:0019628	urate catabolic process	29	0	0.04	2717	1.00000	1	BP
GO:0019632	shikimate metabolic process	28	0	0.03	2718	1.00000	1	BP
GO:0019646	aerobic electron transport chain	70	0	0.09	2719	1.00000	1	BP
GO:0019647	formaldehyde assimilation via ribulose monophosphate cycle	6	0	0.01	2720	1.00000	1	BP
GO:0019649	formaldehyde assimilation	6	0	0.01	2721	1.00000	1	BP
GO:0019673	GDP-mannose metabolic process	101	0	0.12	2722	1.00000	1	BP
GO:0019674	NAD metabolic process	59	0	0.07	2723	1.00000	1	BP
GO:0019676	ammonia assimilation cycle	36	0	0.04	2724	1.00000	1	BP
GO:0019677	NAD catabolic process	8	0	0.01	2725	1.00000	1	BP
GO:0019684	photosynthesis, light reaction	758	0	0.92	2726	1.00000	1	BP
GO:0019685	photosynthesis, dark reaction	121	0	0.15	2727	1.00000	1	BP
GO:0019692	deoxyribose phosphate metabolic process	309	0	0.38	2728	1.00000	1	BP
GO:0019695	choline metabolic process	34	0	0.04	2729	1.00000	1	BP
GO:0019720	Mo-molybdopterin cofactor metabolic process	64	0	0.08	2730	1.00000	1	BP
GO:0019722	calcium-mediated signaling	100	0	0.12	2731	1.00000	1	BP
GO:0019740	nitrogen utilization	49	0	0.06	2732	1.00000	1	BP
GO:0019742	pentacyclic triterpenoid metabolic process	21	0	0.03	2733	1.00000	1	BP
GO:0019744	hopanoid metabolic process	16	0	0.02	2734	1.00000	1	BP
GO:0019745	pentacyclic triterpenoid biosynthetic process	21	0	0.03	2735	1.00000	1	BP
GO:0019746	hopanoid biosynthetic process	16	0	0.02	2736	1.00000	1	BP
GO:0019750	chloroplast localization	118	0	0.14	2737	1.00000	1	BP
GO:0019755	one-carbon compound transport	35	0	0.04	2738	1.00000	1	BP
GO:0019756	cyanogenic glycoside biosynthetic process	19	0	0.02	2739	1.00000	1	BP
GO:0019758	glycosinolate biosynthetic process	27	0	0.03	2740	1.00000	1	BP
GO:0019759	glycosinolate catabolic process	17	0	0.02	2741	1.00000	1	BP
GO:0019761	glucosinolate biosynthetic process	27	0	0.03	2742	1.00000	1	BP
GO:0019762	glucosinolate catabolic process	17	0	0.02	2743	1.00000	1	BP
GO:0019852	L-ascorbic acid metabolic process	131	0	0.16	2744	1.00000	1	BP
GO:0019853	L-ascorbic acid biosynthetic process	96	0	0.12	2745	1.00000	1	BP
GO:0019854	L-ascorbic acid catabolic process	9	0	0.01	2746	1.00000	1	BP
GO:0019856	pyrimidine nucleobase biosynthetic process	138	0	0.17	2747	1.00000	1	BP
GO:0019859	thymine metabolic process	16	0	0.02	2748	1.00000	1	BP
GO:0019860	uracil metabolic process	26	0	0.03	2749	1.00000	1	BP
GO:0019877	diaminopimelate biosynthetic process	24	0	0.03	2750	1.00000	1	BP
GO:0019878	lysine biosynthetic process via aminoadipic acid	28	0	0.03	2751	1.00000	1	BP
GO:0019915	lipid storage	82	0	0.1	2752	1.00000	1	BP
GO:0019932	second-messenger-mediated signaling	131	0	0.16	2753	1.00000	1	BP
GO:0019933	cAMP-mediated signaling	13	0	0.02	2754	1.00000	1	BP
GO:0019935	cyclic-nucleotide-mediated signaling	17	0	0.02	2755	1.00000	1	BP
GO:0019953	sexual reproduction	562	0	0.68	2756	1.00000	1	BP
GO:0019985	translesion synthesis	73	0	0.09	2757	1.00000	1	BP
GO:0019988	charged-tRNA amino acid modification	9	0	0.01	2758	1.00000	1	BP
GO:0021536	diencephalon development	6	0	0.01	2759	1.00000	1	BP
GO:0021761	limbic system development	6	0	0.01	2760	1.00000	1	BP
GO:0021854	hypothalamus development	5	0	0.01	2761	1.00000	1	BP
GO:0021872	forebrain generation of neurons	5	0	0.01	2762	1.00000	1	BP
GO:0021879	forebrain neuron differentiation	5	0	0.01	2763	1.00000	1	BP
GO:0021884	forebrain neuron development	5	0	0.01	2764	1.00000	1	BP
GO:0021886	hypothalamus gonadotrophin-releasing hormone neuron differentiation	5	0	0.01	2765	1.00000	1	BP
GO:0021888	hypothalamus gonadotrophin-releasing hormone neuron development	5	0	0.01	2766	1.00000	1	BP
GO:0021953	central nervous system neuron differentiation	5	0	0.01	2767	1.00000	1	BP
GO:0021954	central nervous system neuron development	5	0	0.01	2768	1.00000	1	BP
GO:0021979	hypothalamus cell differentiation	5	0	0.01	2769	1.00000	1	BP
GO:0022008	neurogenesis	58	0	0.07	2770	1.00000	1	BP
GO:0022406	membrane docking	197	0	0.24	2771	1.00000	1	BP
GO:0022407	regulation of cell-cell adhesion	9	0	0.01	2772	1.00000	1	BP
GO:0022408	negative regulation of cell-cell adhesion	5	0	0.01	2773	1.00000	1	BP
GO:0022411	cellular component disassembly	630	0	0.77	2774	1.00000	1	BP
GO:0022604	regulation of cell morphogenesis	311	0	0.38	2775	1.00000	1	BP
GO:0022611	dormancy process	100	0	0.12	2776	1.00000	1	BP
GO:0022616	DNA strand elongation	124	0	0.15	2777	1.00000	1	BP
GO:0022618	ribonucleoprotein complex assembly	892	0	1.08	2778	1.00000	1	BP
GO:0022898	regulation of transmembrane transporter activity	47	0	0.06	2779	1.00000	1	BP
GO:0022904	respiratory electron transport chain	451	0	0.55	2780	1.00000	1	BP
GO:0023051	regulation of signaling	1175	0	1.43	2781	1.00000	1	BP
GO:0023056	positive regulation of signaling	240	0	0.29	2782	1.00000	1	BP
GO:0023057	negative regulation of signaling	379	0	0.46	2783	1.00000	1	BP
GO:0030002	cellular anion homeostasis	7	0	0.01	2784	1.00000	1	BP
GO:0030004	cellular monovalent inorganic cation homeostasis	182	0	0.22	2785	1.00000	1	BP
GO:0030007	cellular potassium ion homeostasis	28	0	0.03	2786	1.00000	1	BP
GO:0030010	establishment of cell polarity	21	0	0.03	2787	1.00000	1	BP
GO:0030029	actin filament-based process	754	0	0.92	2788	1.00000	1	BP
GO:0030030	cell projection organization	76	0	0.09	2789	1.00000	1	BP
GO:0030031	cell projection assembly	44	0	0.05	2790	1.00000	1	BP
GO:0030036	actin cytoskeleton organization	699	0	0.85	2791	1.00000	1	BP
GO:0030041	actin filament polymerization	296	0	0.36	2792	1.00000	1	BP
GO:0030042	actin filament depolymerization	164	0	0.2	2793	1.00000	1	BP
GO:0030048	actin filament-based movement	168	0	0.2	2794	1.00000	1	BP
GO:0030050	vesicle transport along actin filament	118	0	0.14	2795	1.00000	1	BP
GO:0030071	regulation of mitotic metaphase/anaphase transition	132	0	0.16	2796	1.00000	1	BP
GO:0030091	protein repair	75	0	0.09	2797	1.00000	1	BP
GO:0030097	hemopoiesis	24	0	0.03	2798	1.00000	1	BP
GO:0030099	myeloid cell differentiation	10	0	0.01	2799	1.00000	1	BP
GO:0030100	regulation of endocytosis	30	0	0.04	2800	1.00000	1	BP
GO:0030104	water homeostasis	27	0	0.03	2801	1.00000	1	BP
GO:0030111	regulation of Wnt signaling pathway	9	0	0.01	2802	1.00000	1	BP
GO:0030148	sphingolipid biosynthetic process	195	0	0.24	2803	1.00000	1	BP
